doc_id,dataset,split,min_confidence,mean_confidence,min_margin,mean_margin,n_fields,n_correct,n_recoverable,any_error,any_unrecoverable,address_prediction,company_prediction,date_prediction,total_prediction
X51006556841,SROIE,train,0.8658761145840231,0.9622377487425952,0.0005862644234289061,0.008945033198384134,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),16/09/2017,11.10
X51006556852,SROIE,train,0.8586912826535574,0.9593870655123258,0.00011234139916649344,0.0021785347013901224,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),11/09/2017,25.32
X51006556861,SROIE,train,0.8809566521486213,0.9654331817227728,0.0005638694811318512,0.013513230101076773,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),08/09/2017,15.57
X51006557117,SROIE,train,0.8654237058400688,0.9621256824860912,0.00030350918541544036,0.002231782315110231,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),30/10/2017,26.61
X51006557119,SROIE,train,0.8137260170972297,0.94967461422237,0.0007762620900495509,0.018932818587793887,4,4.0,4.0,0.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),20/10/2017,14.79
X51006557161,SROIE,train,0.8977312438563967,0.9707270626726465,0.0005892392920996414,0.004575608166749068,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),24/10/2017,14.40
X51006557164,SROIE,train,0.8723928690715846,0.9641215954238357,0.0004715347783074142,0.0018285350096695074,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),18/10/2017,18.08
X51006557168,SROIE,train,0.8735014741551154,0.9644989211928265,0.0004025433697975034,0.004048248976708857,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),23/10/2017,16.60
X51006557170,SROIE,train,0.898381773086873,0.970986417046349,0.000572744925234181,0.005814897283190179,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),29/10/2017,44.76
X51006557178,SROIE,train,0.8687931188835252,0.9632851495218965,0.0006213307146367697,0.007947952904182765,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),25/10/2017,26.61
X51006557179,SROIE,train,0.8772706744466021,0.9656499139568675,0.0005545700805500431,0.007892795585604712,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),22/10/2017,26.60
X51006557184,SROIE,train,0.8691366939802747,0.9629771416933242,0.0005388686830906098,0.003968109534103703,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),19/10/2017,50.82
X51006557185,SROIE,train,0.9128863906834703,0.9740995809732329,0.00031636219497732654,0.01075126137001517,4,4.0,4.0,0.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),17/10/2017,110.46
X51006557188,SROIE,train,0.8750314383458333,0.9647840396157155,0.00043373270341262593,0.007226529341405802,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),15/10/2017,26.61
X51006557193,SROIE,train,0.8714500476960539,0.9631000586682654,0.0005927762643634926,0.004119748447635102,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),14/10/2017,18.54
X51006557195,SROIE,train,0.8701692426238523,0.9631511648620229,0.00010546182534609816,0.0019200423152664348,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),12/10/2017,30.28
X51006557198,SROIE,train,0.8728750130867464,0.9638386195350318,0.0002208582563846262,0.009320793622659806,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),10/10/2017,27.68
X51006557199,SROIE,train,0.8752949870953207,0.9645977851368001,0.00031573480054070124,0.0044395551577725845,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),09/10/2017,39.96
X51006557202,SROIE,train,0.887428226532257,0.9674323861380908,0.0006457497318783645,0.017070513129071346,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),08/10/2017,46.82
X51006557210,SROIE,train,0.8761606846312664,0.9644894594601137,0.00048298308540395407,0.0019020445739043323,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),05/10/2017,23.44
X51006557213,SROIE,train,0.8842931810161536,0.9666441375512254,0.0005549100049938582,0.012146619379161089,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),01/10/2017,35.14
X51006557508,SROIE,train,0.8714405625533134,0.9638917644361447,0.00031003886240366096,0.001077837245188673,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),26/10/2017,30.03
X51006619341,SROIE,train,0.7672730687237125,0.9295134023153364,0.00036115620330690046,0.2923006054538173,4,3.0,4.0,1.0,0.0,"LOT 1851 -A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR",MR. D.I.Y. (M) SDN BHD,06-04-16,RM 11.40
X51006619342,SROIE,train,0.5601596327287786,0.8809805501783974,0.00038089113536321495,0.2695148193935547,4,4.0,4.0,0.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR",MR. D.I.Y. (KUCHAI) SDN BHD,17-04-16,RM 3.30
X51006619343,SROIE,train,0.7713931646014623,0.9242956449701467,0.0011618390534953171,0.24694127167623336,4,4.0,4.0,0.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR","MR. D.I.Y. (KUCHAI) SDN BHD LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG,",17-04-16,RM 22.90
X51006619496,SROIE,train,0.8586481589407453,0.9363130123397407,0.005335118408333561,0.2502229073982247,4,3.0,4.0,1.0,0.0,TAMAN BERKELEY,"99 SPEED MART S/B (519537-X) LOT P.T. 2811,JALAN ANGSA, TAMAN BERKELEY",14-12-16,RM24.95
X51006619545,SROIE,train,0.9775520109527354,0.9934156254191234,0.0006021789595601623,0.0057548136905991865,4,4.0,4.0,0.0,0.0,"2ND FLOOR,WISMA COSWAY,JALAN RAJA CHULAN,","COSWAY (M) SDN BHD (50118-A) 2ND FLOOR,WISMA COSWAY,JALAN RAJA CHULAN, 50200 KUALA LUMPUR,MALAYSIA.",K074-001096(06/12/2016),RM111.90
X51006619550,SROIE,train,0.8440250850247216,0.9554052281641628,0.0015029198717718684,0.018224999772150918,4,4.0,4.0,0.0,0.0,"HQ ADD: LOT 11995,BATU 2,JALAN KAPAR",HAI-O RAYA BHD (169199-V) KEPONG OUTLET,15/12/2016,47.70
X51006619561,SROIE,train,0.8493922459307963,0.939652692725382,0.000973601382120437,0.23693443513552828,4,4.0,4.0,0.0,0.0,"33 JLN BANGAU 1,KEPONG BARU,",GREEN LANE PHARMACY SDN BHD,12/13/2016,180.10
X51006619563,SROIE,train,0.831260833477829,0.9422981268478267,0.004737149143510422,0.2519340596314734,4,4.0,4.0,0.0,0.0,TAMAN BERKELEY,"99 SPEED MART S/B (519537-X) LOT P.T. 2811,JALAN ANGSA, TAMAN BERKELEY",21-11-16,RM31.80
X51006619566,SROIE,train,0.8458494994669811,0.944560292704509,0.004823060113134048,0.2690009507510826,4,4.0,4.0,0.0,0.0,TAMAN BERKELEY,"99 SPEED MART S/B (519537-X) LOT P.T. 2811,JALAN ANGSA, TAMAN BERKELEY",05-12-16,15.90
X51006619694,SROIE,train,0.7649465551229674,0.8899429277608222,7.72082780727823e-05,0.2132562843729504,4,3.0,4.0,1.0,0.0,"FIRST WORLD PLAZA,FIRST WORLD",GUARDIAN HEALTH AND BEAUTY SDN BHD FIRST WORLD THEME PARK,11/02/16,50.55
X51006619696,SROIE,train,0.8243888490286914,0.9441506825850188,0.007005897420111817,0.250725286125947,4,4.0,4.0,0.0,0.0,"JALAN KAPAR,MUKIM KAPAR","99 SPEED MART S/B (519537-X) LOT P.T. 33198,BATU 4 JALAN KAPAR,MUKIM KAPAR",03-02-16,RM82.80
X51006619697,SROIE,train,0.8466555262591443,0.9299139365787648,0.00022354052016682058,0.22534518461619935,4,2.0,4.0,1.0,0.0,OLD ASIA,OLD ASIA OWN BY: CHEF LEE SDN BHD,13-02-2016,RM100.00
X51006619698,SROIE,train,0.7964510805169244,0.9357651200683331,0.0002816066550154206,0.27085420235200175,4,4.0,4.0,0.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR",MR. D.I.Y. (M) SDN BHD,25-01-16,RM 21.00
X51006619709,SROIE,train,0.8002644444300416,0.9264614570707759,0.0002996594915232187,0.25525888443598443,4,3.0,4.0,1.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR","MR. D.I.Y. (KUCHAI) SDN BHD CO-REG:750441-W LOT 1851-A & 1851-B,JALAN KPB 6,",24-01-16,RM 100.00
X51006619758,SROIE,train,0.8257862572018423,0.9492283184179716,0.006033469392622948,0.2518885215070305,4,3.0,4.0,1.0,0.0,"JALAN KAPAR,MUKIM KAPAR","99 SPEED MART S/B (519537-X) LOT P.T. 33198,BATU 4 JALAN KAPAR,MUKIM KAPAR",24-01-16,RM13.58
X51006619765,SROIE,train,0.8519162959717865,0.9389609268880229,0.0014503082395388445,0.043752932721254634,4,3.0,4.0,1.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR","MR. D.I.Y. (M) SDN BHD CO-REG:860671-D LOT 1851-A & 1851-B,JALAN KPB 6,",08-01-2016,RM 100.00
X51006619772,SROIE,train,0.8300174419351701,0.9531288721756446,0.00037364421662466896,0.25280929336066094,4,4.0,4.0,0.0,0.0,"LEVEL 6,BANGUNAN TH,DAMANSARA UPTOWN3 NO.3,JALAN SS21/39,47400 PETALING JAYA",GOLDEN ARCHES RESTAURANTS SDN BHD,24/07/2016,28.20
X51006619777,SROIE,train,0.89975577596578,0.9612326876113368,0.00881162272356284,0.26050205012893524,4,3.0,4.0,1.0,0.0,"JALAN KAPAR,MUKIM KAPAR","99 SPEED MART S/B (519537-X) LOT P.T. 33198,BATU 4 JALAN KAPAR,MUKIM KAPAR",30-06-16,RM13.70
X51006619780,SROIE,train,0.7749127694861588,0.9014731006023158,0.0013384177280129084,0.12972978126150517,4,3.0,3.0,1.0,1.0,"NO.145G,JALAN RIMBUNAN RAYA 1,",YAM FRESH,DATE: 2016-07-31 13:48:37,RM8.35
X51006619783,SROIE,train,0.8977513760990141,0.9642354730466353,0.0019619241447470515,0.0382347133360075,4,4.0,4.0,0.0,0.0,NO.128G JLN SS21/35 DAMANSARA UTAMA PETALING JAYA,A PIE THING FOUR QUARTERS SDN BHD (1079369-P),06/07/16,43.90
X51006619785,SROIE,train,0.9366606269403297,0.9832482858278377,2.84450180076945e-08,0.007929863033382362,4,4.0,4.0,0.0,0.0,"2ND FLOOR,WISMA COSWAY,JALAN RAJA CHULAN,","ECOSWAY.COM SDN BHD (509213A) 2ND FLOOR,WISMA COSWAY,JALAN RAJA CHULAN, 50200 KUALA LUMPUR,MALAYSIA.",15403-119386(29/07/2016),RM78.30
X51006619854,SROIE,train,0.619349548322689,0.8932553419577062,0.007598837219766952,0.24938520883524545,4,4.0,4.0,0.0,0.0,"JALAN KAPAR,MUKIM KAPAR","99 SPEED MART S/B (519537-X) LOT P.T. 33198,BATU 4 JALAN KAPAR,MUKIM KAPAR",04-06-16,2.10
X51006619862,SROIE,train,0.8124889896912398,0.9438863784308622,0.0004526804742930324,0.2535922985974207,4,4.0,4.0,0.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR","MR. D.I.Y. (KUCHAI) SDN BHD LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG,",07-06-16,RM 13.30
X51006620161,SROIE,train,0.9057349310097641,0.9715859315913047,0.0011198711298630037,0.029108447398595527,4,1.0,4.0,1.0,0.0,SIMPLIFIED TAX INVOICE,SIMPLIFIED TAX INVOICE,CS00052997 DATE: 28/02/2016,103.77
X51006620176,SROIE,train,0.7907316679219825,0.9343434720851427,0.0015745159866684677,0.2698151107216844,4,4.0,4.0,0.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR",MR. D.I.Y. (KUCHAI) SDN BHD,22-04-16,RM 12.50
X51006620181,SROIE,train,0.9710906501302904,0.9903761957734338,3.38297205884075e-05,0.060545950746132865,4,4.0,4.0,0.0,0.0,"GK101,GND FLR,ONE UTAMA SHOPPING CENTRE","NADEJE PLATINUM SDN BHD GK101,GND FLR,ONE UTAMA SHOPPING CENTRE NO.1,LEBUH BANDAR UTAMA,",DATE: 2016/05/01 14:11:20,RM51.30
X51006620186,SROIE,train,0.8718904474292472,0.9408255827613068,0.001561185726969505,0.25015947479409417,4,3.0,4.0,1.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR","MR. D.I.Y. (M) SDN BHD CO-REG:860671-D LOT 1851-A & 1851-B,JALAN KPB 6,",22-04-16,RM 100.10
X51006620187,SROIE,train,0.8326462066303264,0.9542893072940498,0.000758593600038604,0.012734449618380883,4,3.0,4.0,1.0,0.0,"LOT NO2,JALAN UTARID U5/13, SEKSYEN U5,40150 SHAH ALAM, SELANGOR DARUL EHSAN,MALAYSIA",ANEKA INTERTRADE MARKETING SDN BHD (524463-X),19/05/16,0.00
X51006620189,SROIE,train,0.8302719194908901,0.9181727646507822,0.00751396078541422,0.22864443450147823,4,3.0,4.0,1.0,0.0,"JALAN KAPAR,MUKIM KAPAR","99 SPEED MART S/B (519537-X) LOT P.T. 33198,BATU 4 JALAN KAPAR,MUKIM KAPAR",11-05-16,177.22
X51006620190,SROIE,train,0.7638459293104237,0.924777273581217,0.00016058698797427606,0.24555050783616206,4,4.0,4.0,0.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR","MR. D.I.Y. (M) SDN BHD CO-REG:860671-D LOT 1851-A & 1851-B,JALAN KPB 6,",22-05-16,RM 21.50
X51006620191,SROIE,train,0.6856554826033621,0.9046754143087385,0.0023528314248962845,0.27139477198374784,4,3.0,4.0,1.0,0.0,"LOT LG 26,SUBANG PARADE",BEST DENKI MALAYSIA (308282-A),01/05/16,100.00
X51006620414,SROIE,train,0.7542159159158498,0.9314725202605341,0.001529555839662522,0.04831188099710815,4,3.0,4.0,1.0,0.0,"LOT NO : 20,LEVEL UG1,PUBLIKA SOLARIS",SUSHI Q EDEN IMPRESSION SDN BHD,20/10/2016,RM10.00
X51006647932,SROIE,train,0.7754772700689917,0.9199375936812874,0.0005098006977033442,0.2574466775263393,4,3.0,4.0,1.0,0.0,"22A-1,JALAN 17/54,",UROKO JAPANESE CUISINE SDN BHD,14/05/2018,28.00
X51006679216,SROIE,train,0.02079028708223788,0.6860203709005468,0.000512449523962677,0.013495257876818594,4,3.0,3.0,1.0,1.0,"NO.25,JALAN METRO PERDANA BARAT 2, TAMAN USAHAWAN KEPONG,KEPONG UTARA,",FACE TO FACE NOODLE HOUSE FTOF NOODLE HOUSE,21/05/2018TIME:,RM31.60
X51006679222,SROIE,train,0.8443009860985136,0.9244601430593224,3.905964418571273e-08,0.030785058982636976,4,2.0,4.0,1.0,0.0,EIGHT OUNCE,8 OZ EIGHT OUNCE,24-05-2018 4:29 PM,39.90
X51006713996,SROIE,train,0.0,0.7264606379545789,0.0,0.0036141434639489767,4,3.0,3.0,1.0,1.0,"LOT 204 & 205,JALAN BATU 12 1/4, KG. DUSUN NANDING,43100 HULU LANGAT, SELANGOR DARUL EHSAN.",SKCA HARDWARE & TIMBER SDN. BHD.,,142.00
X51006714065,SROIE,train,0.8057704411526212,0.9466225800788366,0.001174660275917283,0.00710350435236623,4,4.0,4.0,0.0,0.0,"NO. 135,JALAN BANGI,43500",ANN GIAP TRADING SDN BHD,30-09-2017,66.00
X51006733494,SROIE,train,1.3738743109355986e-06,0.7398253867278755,1.3738743109355986e-06,0.027130698813340338,4,3.0,3.0,1.0,1.0,"KEDAI UHAT DAN RUNCIT CHONG HWA 3,JALAN PERDANA 5,TAMAN INDAH PERDANA,",KEDAI UHAT DAN RUNCIT CHONG HWA,DATE:,RM33.90
X51006828217,SROIE,train,0.810988850259944,0.9334043148100024,0.005629331094182843,0.2605877964530463,4,3.0,4.0,1.0,0.0,TAMAN BERKELEY,"99 SPEED MART S/B (519537-X) LOT P.T. 2811,JALAN ANGSA, TAMAN BERKELEY",14-08-17,14.38
X51006856981,SROIE,train,0.7686741229161921,0.9160422256211694,0.0010293476053133688,0.1996273721509093,4,4.0,4.0,0.0,0.0,"LOT B-005-006,BASEMENT LEVEL 1",GUARDIAN HEALTH AND BEAUTY SDN BHD,07/07/17,13.78
X51006857071,SROIE,train,0.8263307838417836,0.9505042564140664,0.00016636981365236725,0.25924930036809124,4,4.0,4.0,0.0,0.0,"K STATIONERY & OFFICE SUPPLIES NO.9,JALAN MANIS 3,TAMAN SEGAR",K STATIONERY & OFFICE SUPPLIES,15/07/2017,148.00
X51006857265,SROIE,train,0.7632186577030314,0.9075892361802635,0.005725820419556715,0.20462416550342358,4,3.0,4.0,1.0,0.0,"MPH ONE UTAMA PHASE 2 LOT S319,2ND FLOOR,",MPH BOOKSTORES SDN BHD,11/12/2017,31.45
X51006857660,SROIE,train,0.9053684853880453,0.967813791770679,2.0788795217829836e-05,0.24719854319798473,4,4.0,4.0,0.0,0.0,"DAMANSARA UTAMA OUTLET NO.41G,JLN SS21/60,DAMANSARA",BECON STATIONER BECON ENTERPRISE SDN BHD (82256-V) DAMANSARA UTAMA OUTLET,13-09-2017,247.55
X51006867435,SROIE,train,0.7299450746403535,0.8644914315171119,6.9502435730006695e-06,0.19030448669884037,4,4.0,4.0,0.0,0.0,NO 15 JALAN BANDAR RAWANG 10,GUARDIAN HEALTH AND BEAUTY SDN BHD BANDAR BARU RAWANG,18/05/18,2.28
X51006867436,SROIE,train,0.7089539438823457,0.8608396227986382,3.587610711741629e-05,0.17896339318832663,4,3.0,4.0,1.0,0.0,NO 15 JALAN BANDAR RAWANG 10,GUARDIAN HEALTH AND BEAUTY SDN BHD BANDAR BARU RAWANG,24/05/18,4.80
X51006882603,SROIE,train,0.7937166109502243,0.9107294100645538,0.0008063133184038618,0.22269525963144207,4,2.0,4.0,1.0,0.0,TAX INVOICE,TAX INVOICE ECO-SHOP MARKETING SDN BHD,26/02/2018,16.31
X51006912960,SROIE,train,0.6525909976432316,0.9123956022203041,2.0484936635867257e-08,0.00823286656071684,4,4.0,4.0,0.0,0.0,"BLK 2,UNIT G1 & G2,BESTARI TERRACE, LOT PTD 182908 & PTD 143216, JALAN DANGA,TAMAN NUSA BESTARI,81300",DE MAXIMUM THAI EXPRESS SDN BHD,17/05/2018 10:54:21 PM,30.70
X51006912972,SROIE,train,0.8949651663867757,0.9540256978154913,0.0003730848946768006,0.22572710388343678,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD,15 MAY 2018,8.20
X51006912974,SROIE,train,0.9128065540468915,0.9558206873142934,0.0006059566813156891,0.22882252155705787,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD,30 MAY 2018,8.70
X51006913007,SROIE,train,0.7639164125032806,0.9303709943334466,2.8289142813497925e-05,0.26212128184710826,4,3.0,4.0,1.0,0.0,"3RD FLR,AEON TAMAN MALURI SC","AEON CO. (M) BHD (126926-H) 3RD FLR,AEON TAMAN MALURI SC JLN JEJAKA,TAMAN MALURI",27/05/2018,100.00
X51006913019,SROIE,train,0.8687639156144649,0.9493635523570787,2.01795510555991e-05,0.23769070488510574,4,3.0,4.0,1.0,0.0,"3RD FLR,AEON TAMAN MALURI SC JLN JEJAKA,TAMAN MALURI CHERAS,55100 KUALA LUMPUR","AEON CO. (M) BHD (126926-H) 3RD FLR,AEON TAMAN MALURI SC JLN JEJAKA,TAMAN MALURI",11/05/2018,476.81
X51006913023,SROIE,train,0.9128082969143235,0.959767464900616,0.00037340668611030026,0.22954684112895815,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD,16 MAY 2018,8.20
X51006913024,SROIE,train,0.8955236820505562,0.9558574335923369,0.00036431330873665235,0.2250836524501652,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD,14 MAY 2018,8.90
X51006913028,SROIE,train,0.9138638883021744,0.9592267487501341,0.00019805429392860674,0.22885688296112608,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD,07 MAY 2018,8.70
X51006913030,SROIE,train,0.9120135347635406,0.9666175081152875,0.0004511952197764346,0.22887437889334067,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD,10 MAY 2018,10.30
X51006913031,SROIE,train,0.8919533473119012,0.954113727549515,2.5863936634951123e-05,0.22427755008025138,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",UNIHAKKA INTERNATIONAL SDN BHD,09 MAY 2018,6.60
X51006913051,SROIE,train,0.7817861333695358,0.937128037932503,0.004322225670873703,0.017187180490817938,4,4.0,4.0,0.0,0.0,LOT 2110&2111 JALAN PERMAS UTARA,THE TOAST F&B SDN BHD (965752-T) LOT 2110&2111 JALAN PERMAS UTARA BANDAR BARU PERMAS,11/05/2018,31.00
X51006913054,SROIE,train,0.8334172766942756,0.9451458226833251,0.00029472419052312127,0.008283961069041307,4,4.0,4.0,0.0,0.0,"TAMAN MUTIA RINI,81300 SKUDAI,JOHOR.",DE LUXE CIRCLE FRESH MART SDN BHD (MUTIARA RINI 16) CO REG NO:797887-W,12/05/18,12.00
X51006913055,SROIE,train,0.7878623773467298,0.9391229389172318,0.004394716710182434,0.2603465719109136,4,3.0,4.0,1.0,0.0,"1,JALAN SUTERA TANJUNG 8/4, TMN SUTERA UTAMA,81300 SKUDAI,JB.",VERBENA CONFECTIONERY SDN BHD,12/05/2018,100.00
X51006913059,SROIE,train,0.9158078184829154,0.9702216156328344,0.0005286496243299688,0.2852985267021692,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD,22 MAY 2018,11.40
X51006913068,SROIE,train,0.6648872480812194,0.9063248416375833,0.0010016905209151439,0.24287057516899072,4,4.0,4.0,0.0,0.0,"LICENSEE OF MCDONALD'S LEVEL 6,BANGUNAN TH,DAMANSARA UPTOWN3 NO.3,JALAN SS21/39,47400 PETA ING JAYA",GERBANG ALAF RESTAURANTS SDN BHD,25/05/2018,11.10
X51006913070,SROIE,train,0.9130740247743221,0.9569342904373301,0.00032882232252584576,0.22964398624646346,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD,24 MAY 2018,8.40
X51006913073,SROIE,train,0.9122329370212117,0.9698532580198033,0.00025464011664466657,0.22841322383509793,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD,27 MAY 2018,10.70
X51006913074,SROIE,train,0.6307678364486616,0.8979924202637936,5.616893865079131e-05,0.2584377619642386,4,1.0,4.0,1.0,0.0,DOMINO'S PIZZA TAMAN UNIVERSITI,TAX INVOICE DONINO'S PIZZA,08/05/18,15.60
X51007103578,SROIE,train,0.7503921529997152,0.9096600089100562,0.0012666480452453444,0.2436206302794962,4,4.0,4.0,0.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR","MR. D.I.Y. (M) SDN BHD (CO.REG :860671-D) LOT 1851-A & 1851-B,JALAN KPB 6,",06-04-18,RM 31.20
X51007103599,SROIE,train,0.8234778029427179,0.9509122200842002,0.0010083307432553479,0.31274000778727595,4,3.0,4.0,1.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR",MR. D.I.Y. (M) SDN BHD,11-04-18,RM 10.00
X51007103639,SROIE,train,0.7842205279600499,0.9364005168757228,0.0003136255249444053,0.24754453565776394,4,4.0,4.0,0.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR","MR. D.I.Y. (M) SDN BHD (CO.REG :860671-D) LOT 1851-A & 1851-B,JALAN KPB 6,",19-04-18,RM 15.40
X51007103641,SROIE,train,0.9128417634254264,0.9699655975329369,0.0013128660233111544,0.27352287584279433,4,3.0,4.0,1.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR","MR. D.I.Y. (M) SDN BHD (CO.REG :860671-D) LOT 1851-A & 1851-B,JALAN KPB 6,",19-04-18,RM 100.00
X51007103643,SROIE,train,0.897397273855837,0.9626204178541387,0.0012327071896183206,0.27356812240799566,4,3.0,4.0,1.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR","MR. D.I.Y. (M) SDN BHD (CO.REG :860671-D) LOT 1851-A & 1851-B,JALAN KPB 6,",19-04-18,RM 100.00
