receipt_id,ocr_path,label_path,image_path,company,date,address,total,num_ocr_lines,ocr_full_text,total_num,date_format,total_in_ocr_exact,total_clean,base_receipt_id,company_len,address_len,ocr_text_len,company_in_ocr_exact,date_in_ocr_exact,address_in_ocr_exact,ocr_text_norm,company_norm,company_in_ocr_norm,date_norm,date_in_ocr_norm,address_norm,address_in_ocr_norm,total_norm,total_in_ocr_norm,img_width,img_height,aspect_ratio,ocr_lines_per_height,ocr_chars_per_height,date_parsed,date_std,year,month,address_len_bin,company_len_bin,hard_receipt,num_field_failures
X51008042778,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51008042778.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51008042778.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51008042778.jpg,RESTORAN WAN SHENG,05-05-2018,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",19.40,49,"RESTORAN WAN SHENG 002043319-W NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR GST REG NO: 001335787520 TAX INVOICE INV NO. : 1126479 CASHIER: THANDAR DATE : 05-05-2018 11:25:29 DESCRIPTION QTY U.PRICE TOTAL TAX CHAM (B) 1 X 2.20 2.20 SR DUNHILL 1 X 17.00 17.00 SR TAKE AWAY 1 X 0.20 0.20 SR TOTAL QTY: 3 TOTAL (EXCLUDING GST): 18.31 GST PAYABLE (6%): 1.09 TOTAL (INCLUSIVE OF GST): 19.40 TOTAL : 19.40 CASH : 19.40 GST SUMMARY AMOUNT(RM) TAX(RM) SR (@ 6%) 18.31 1.09",19.4,dd-mm-yyyy,True,19.40,X51008042778,18,85,505,True,True,True,restoran wan sheng 002043319 w no 2 jalan temenggung 19 9 seksyen 9 bandar mahkota cheras 43200 cheras selangor gst reg no 001335787520 tax invoice inv no 1126479 cashier thandar date 05 05 2018 11 25 29 description qty u price total tax cham b 1 x 2 20 2 20 sr dunhill 1 x 17 00 17 00 sr take away 1 x 0 20 0 20 sr total qty 3 total excluding gst 18 31 gst payable 6 1 09 total inclusive of gst 19 40 total 19 40 cash 19 40 gst summary amount rm tax rm sr 6 18 31 1 09,restoran wan sheng,True,05 05 2018,True,no 2 jalan temenggung 19 9 seksyen 9 bandar mahkota cheras 43200 cheras selangor,True,19 40,True,791,1512,1.9115044247787611,0.032407407407407406,0.333994708994709,2018-05-05,2018-05-05,2018.0,5.0,"(72.0, 85.0]","(6.999, 19.25]",False,0
X51008042782,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51008042782.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51008042782.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51008042782.jpg,RESTORAN WAN SHENG,02-04-2018,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",6.70,49,"RESTORAN WAN SHENG 002043319-W NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR GST REG NO: 001335787520 TAX INVOICE INV NO. : 1074908 CASHIER: THANDAR DATE : 02-04-2018 15:14:07 DESCRIPTION QTY U.PRICE TOTAL TAX TEH (B) 2 X 2.20 4.40 SR HERBAL TEA 1 X 1.70 1.70 SR TAKE AWAY 3 X 0.20 0.60 SR TOTAL QTY: 6 TOTAL (EXCLUDING GST): 6.33 GST PAYABLE (6%): 0.37 TOTAL (INCLUSIVE OF GST): 6.70 TOTAL : 6.70 CASH : 6.70 GST SUMMARY AMOUNT(RM) TAX(RM) SR (@ 6%) 6.33 0.37",6.7,dd-mm-yyyy,True,6.70,X51008042782,18,85,500,True,True,True,restoran wan sheng 002043319 w no 2 jalan temenggung 19 9 seksyen 9 bandar mahkota cheras 43200 cheras selangor gst reg no 001335787520 tax invoice inv no 1074908 cashier thandar date 02 04 2018 15 14 07 description qty u price total tax teh b 2 x 2 20 4 40 sr herbal tea 1 x 1 70 1 70 sr take away 3 x 0 20 0 60 sr total qty 6 total excluding gst 6 33 gst payable 6 0 37 total inclusive of gst 6 70 total 6 70 cash 6 70 gst summary amount rm tax rm sr 6 6 33 0 37,restoran wan sheng,True,02 04 2018,True,no 2 jalan temenggung 19 9 seksyen 9 bandar mahkota cheras 43200 cheras selangor,True,6 70,True,794,1515,1.9080604534005037,0.03234323432343234,0.33003300330033003,2018-04-02,2018-04-02,2018.0,4.0,"(72.0, 85.0]","(6.999, 19.25]",False,0
X51008042783,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51008042783.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51008042783.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51008042783.jpg,GERBANG ALAF RESTAURANTS SDN BHD,11/05/2018,"LEVEL 6, BANGUNAN TH, DAMANSARA UPTOWN3 NO.3, JALAN SS21/39,47400 PETALING JAYA SELANGOR",18.90,35,"158 GERBANG ALAF RESTAURANTS SDN BHD (65351-M) LICENSEE OF MCDONALD'S LEVEL 6, BANGUNAN TH, DAMANSARA UPTOWN3 NO.3, JALAN SS21/39,47400 PETALING JAYA SELANGOR (GST ID NO: 000504664064) MCDONALD'S SHELL MAHKOTA CHERAS DT (#36 TEL NO. 03-9010-9849 TAX INVOICE MFY SIDE 1 INV# 003621900031366 ORD #58 -REG #19- 11/05/2018 20:22:56 QTY ITEM TOTAL 1 L MCCHICKEN 1 L COKE 1 L FRIES 11.10 1 6NUGGETS 1 FRENCH CHEESE SAUCE 7.80 TAKEOUT TOTAL (INCL GST) 18.90 TOTAL ROUNDED 18.90 CASH TENDERED 50.00 CHANGE 31.10 TOTAL INCLUDES 6% GST 1.07 THANK YOU AND PLEASE COME AGAIN. GUEST RELATIONS CENTER : 1300-13-1300",18.9,dd/mm/yyyy,True,18.90,X51008042783,32,88,601,True,True,True,158 gerbang alaf restaurants sdn bhd 65351 m licensee of mcdonald s level 6 bangunan th damansara uptown3 no 3 jalan ss21 39 47400 petaling jaya selangor gst id no 000504664064 mcdonald s shell mahkota cheras dt 36 tel no 03 9010 9849 tax invoice mfy side 1 inv 003621900031366 ord 58 reg 19 11 05 2018 20 22 56 qty item total 1 l mcchicken 1 l coke 1 l fries 11 10 1 6nuggets 1 french cheese sauce 7 80 takeout total incl gst 18 90 total rounded 18 90 cash tendered 50 00 change 31 10 total includes 6 gst 1 07 thank you and please come again guest relations center 1300 13 1300,gerbang alaf restaurants sdn bhd,True,11 05 2018,True,level 6 bangunan th damansara uptown3 no 3 jalan ss21 39 47400 petaling jaya selangor,True,18 90,True,783,1583,2.021711366538953,0.022109917877447885,0.37965887555274797,2018-05-11,2018-05-11,2018.0,5.0,"(85.0, 135.0]","(30.0, 49.0]",False,0
X51008042791,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51008042791.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51008042791.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51008042791.jpg,RESTORAN WAN SHENG,06-05-2018,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",2.40,43,"RESTORAN WAN SHENG 002043319-W NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR GST REG NO: 001335787520 TAX INVOICE INV NO. : 1128507 CASHIER: THANDAR DATE : 06-05-2018 12:43:19 DESCRIPTION QTY U.PRICE TOTAL TAX KOPI (B) 1 X 2.20 2.20 SR TAKE AWAY 1 X 0.20 0.20 SR TOTAL QTY: 2 TOTAL (EXCLUDING GST): 2.27 GST PAYABLE (6%): 0.13 TOTAL (INCLUSIVE OF GST): 2.40 TOTAL : 2.40 2.40 GST SUMMARY AMOUNT(RM) TAX(RM) SR (@ 6%) 2.27 0.13",2.4,dd-mm-yyyy,True,2.40,X51008042791,18,85,466,True,True,True,restoran wan sheng 002043319 w no 2 jalan temenggung 19 9 seksyen 9 bandar mahkota cheras 43200 cheras selangor gst reg no 001335787520 tax invoice inv no 1128507 cashier thandar date 06 05 2018 12 43 19 description qty u price total tax kopi b 1 x 2 20 2 20 sr take away 1 x 0 20 0 20 sr total qty 2 total excluding gst 2 27 gst payable 6 0 13 total inclusive of gst 2 40 total 2 40 2 40 gst summary amount rm tax rm sr 6 2 27 0 13,restoran wan sheng,True,06 05 2018,True,no 2 jalan temenggung 19 9 seksyen 9 bandar mahkota cheras 43200 cheras selangor,True,2 40,True,792,1447,1.827020202020202,0.029716655148583276,0.32204561161022804,2018-05-06,2018-05-06,2018.0,5.0,"(72.0, 85.0]","(6.999, 19.25]",False,0
X51008042792,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51008042792.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51008042792.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51008042792.jpg,RESTORAN WAN SHENG,06-05-2018,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",5.00,44,"RESTORAN WAN SHENG 002043319-W NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR GST REG NO: 001335787520 TAX INVOICE INV NO. : 1128461 CASHIER: THANDAR DATE : 06-05-2018 12:22:06 DESCRIPTION QTY U.PRICE TOTAL TAX TEH (B) 1 X 2.20 2.20 SR MILO (B) 1 X 2.80 2.80 SR TOTAL QTY: 2 TOTAL (EXCLUDING GST): 4.72 GST PAYABLE (6%): 0.28 TOTAL (INCLUSIVE OF GST): 5.00 TOTAL : 5.00 CASH : 5.00 GST SUMMARY AMOUNT(RM) TAX(RM) SR (@ 6%) 4.72 0.28",5.0,dd-mm-yyyy,True,5.00,X51008042792,18,85,471,True,True,True,restoran wan sheng 002043319 w no 2 jalan temenggung 19 9 seksyen 9 bandar mahkota cheras 43200 cheras selangor gst reg no 001335787520 tax invoice inv no 1128461 cashier thandar date 06 05 2018 12 22 06 description qty u price total tax teh b 1 x 2 20 2 20 sr milo b 1 x 2 80 2 80 sr total qty 2 total excluding gst 4 72 gst payable 6 0 28 total inclusive of gst 5 00 total 5 00 cash 5 00 gst summary amount rm tax rm sr 6 4 72 0 28,restoran wan sheng,True,06 05 2018,True,no 2 jalan temenggung 19 9 seksyen 9 bandar mahkota cheras 43200 cheras selangor,True,5 00,True,791,1453,1.8369152970922882,0.030282174810736407,0.32415691672401925,2018-05-06,2018-05-06,2018.0,5.0,"(72.0, 85.0]","(6.999, 19.25]",False,0
X51008042793,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51008042793.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51008042793.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51008042793.jpg,SANG KEE CHERAS RESTAURANT,03/05/2018,"69, JALAN TEMENGGUNG 3/9 BANDAR MAHKOTA CHERAS 43200 CHERAS SELANGOR",2.50,45,"SANG KEE CHERAS RESTAURANT (001910559-U) 69, JALAN TEMENGGUNG 3/9 BANDAR MAHKOTA CHERAS 43200 CHERAS SELANGOR ( NO ID GST 001226018816 ) TAX INVOICE NO. : 74285 999 #01 01 03/05/2018 20:24 EMS REF : 180503202400_74285_DHH2476558+014 B CODE QTY U/PRICE AMT 9556570105139 1 2.50 2.50S ALL SOFT DRINK CAN SUB-TOTAL 2.50 TOTAL GST(L) 0.14 TOTAL ITEM(S) : 1 TOTAL QUANTITY :1 RM TOTAL INCL GST 2.50 PAY CASH 2.50 CHANGE 0.00 THANK YOU. PLEASE COME AGAIN GST S-SR(L)-5% TAXABLE AMT 2.36 GST AMT 0.14",2.5,dd/mm/yyyy,True,2.50,X51008042793,26,68,493,True,True,True,sang kee cheras restaurant 001910559 u 69 jalan temenggung 3 9 bandar mahkota cheras 43200 cheras selangor no id gst 001226018816 tax invoice no 74285 999 01 01 03 05 2018 20 24 ems ref 180503202400 74285 dhh2476558 014 b code qty u price amt 9556570105139 1 2 50 2 50s all soft drink can sub total 2 50 total gst l 0 14 total item s 1 total quantity 1 rm total incl gst 2 50 pay cash 2 50 change 0 00 thank you please come again gst s sr l 5 taxable amt 2 36 gst amt 0 14,sang kee cheras restaurant,True,03 05 2018,True,69 jalan temenggung 3 9 bandar mahkota cheras 43200 cheras selangor,True,2 50,True,791,1334,1.686472819216182,0.03373313343328336,0.3695652173913043,2018-05-03,2018-05-03,2018.0,5.0,"(56.0, 72.0]","(24.0, 30.0]",False,0
X51008063849,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51008063849.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51008063849.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51008063849.jpg,MR. D.I.Y. (M) SDN BHD,28-05-18,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",2.70,35,"MR. D.I.Y. (M) SDN BHD (CO REG : 860871-D) LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR (GST ID NO : 000306020352) (MELAWATI MALL) TAX INVOICE UNI CLASSIC QUALITY BOND UC-1701B 17 *S WA20 - 6/144 9557950917038 1 X 2.70 2.70 ITEM(S) : 1 QTY(S) : 1 TOTAL INCL . GST@6% RM 2.70 CASH RM 10.00 CHANGE RM 7.30 GST SUMMARY AMT(RM) TAX(RM) GST S@6% 2.55 0.15 28-05-18 17:00 SH01 ZJ94 T3 R000059251 OPERATOR MLWC - NORAZLINA EXCHANGE ARE ALLOWED WITHIN 7 DAYS WITH RECEIPT. STRICTLY NO CASH REFUND.",2.7,dd-mm-yy,True,2.70,X51008063849,22,96,541,True,True,True,mr d i y m sdn bhd co reg 860871 d lot 1851 a 1851 b jalan kpb 6 kawasan perindustrian balakong 43300 seri kembangan selangor gst id no 000306020352 melawati mall tax invoice uni classic quality bond uc 1701b 17 s wa20 6 144 9557950917038 1 x 2 70 2 70 item s 1 qty s 1 total incl gst 6 rm 2 70 cash rm 10 00 change rm 7 30 gst summary amt rm tax rm gst s 6 2 55 0 15 28 05 18 17 00 sh01 zj94 t3 r000059251 operator mlwc norazlina exchange are allowed within 7 days with receipt strictly no cash refund,mr d i y m sdn bhd,True,28 05 18,True,lot 1851 a 1851 b jalan kpb 6 kawasan perindustrian balakong 43300 seri kembangan selangor,True,2 70,True,757,1204,1.5904887714663143,0.029069767441860465,0.44933554817275745,2018-05-28,2018-05-28,2018.0,5.0,"(85.0, 135.0]","(19.25, 24.0]",False,0
X51008064061,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51008064061.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51008064061.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51008064061.jpg,MR. D.I.Y. (M) SDN BHD,03-05-18,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",69.20,46,"MR. D.I.Y. (M) SDN BHD (CO REG : 860871-D) LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR (GST ID NO : 000306020352) (MELAWATI MALL) TAX INVOICE ARTLINE WHITEBOARD MAKER PEN 500A (R *S WA25 - 24/288 4974052854583 1 X 3.10 3.10 ARTLINE WHITEBOARD MAKER PEN 500A (B *S WA26 - 24/288 4974052854569 1 X 3.10 3.10 MAGNETIC WHITEBOARD LD001# 120*90CM *S HC07-08 - 6 9087397 1 X 63.00 63.00 ITEM(S) : 3 QTY(S) : 3 TOTAL INCL. GST@6% RM 69.20 CASH RM 69.20 GST SUMMARY AMT(RM) TAX(RM) GST S@6% 65.28 3.92 03-05-18 14:12 SH02 ZJ94 T1 R000090406 OPERATOR MLWC - SITI AISHAH EXCHANGE ARE ALLOWED WITHIN 7 DAYS WITH RECEIPT. STRICTLY NO CASH REFUND.",69.2,dd-mm-yy,True,69.20,X51008064061,22,96,687,True,True,True,mr d i y m sdn bhd co reg 860871 d lot 1851 a 1851 b jalan kpb 6 kawasan perindustrian balakong 43300 seri kembangan selangor gst id no 000306020352 melawati mall tax invoice artline whiteboard maker pen 500a r s wa25 24 288 4974052854583 1 x 3 10 3 10 artline whiteboard maker pen 500a b s wa26 24 288 4974052854569 1 x 3 10 3 10 magnetic whiteboard ld001 120 90cm s hc07 08 6 9087397 1 x 63 00 63 00 item s 3 qty s 3 total incl gst 6 rm 69 20 cash rm 69 20 gst summary amt rm tax rm gst s 6 65 28 3 92 03 05 18 14 12 sh02 zj94 t1 r000090406 operator mlwc siti aishah exchange are allowed within 7 days with receipt strictly no cash refund,mr d i y m sdn bhd,True,03 05 18,True,lot 1851 a 1851 b jalan kpb 6 kawasan perindustrian balakong 43300 seri kembangan selangor,True,69 20,True,825,2135,2.587878787878788,0.021545667447306793,0.3217798594847775,2018-05-03,2018-05-03,2018.0,5.0,"(85.0, 135.0]","(19.25, 24.0]",False,0
X51008099041,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51008099041.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51008099041.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51008099041.jpg,RESTORAN WAN SHENG,30-06-2018,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",4.20,39,"RESTORAN WAN SHENG 002043319-W NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR GST REG NO: 001335787520 TAX INVOICE INV NO.: 1219461 CASHIER: THANDAR DATE : 30-06-2018 22:16:06 DESCRIPTION QTY U.PRICE TOTAL TAX COKE 1 X 2.10 2.10 ZRL SOYA BEAN 1 X 2.10 2.10 ZRL TOTAL QTY: 2 TOTAL (EXCLUDING GST): 4.20 TOTAL (INCLUSIVE OF GST): 4.20 TOTAL: 4.20 CASH : 4.20 GST SUMMARY AMOUNT(RM) TAX(RM) ZRL (@ 0%) 4.20 0.00",4.2,dd-mm-yyyy,True,4.20,X51008099041,18,85,447,True,True,True,restoran wan sheng 002043319 w no 2 jalan temenggung 19 9 seksyen 9 bandar mahkota cheras 43200 cheras selangor gst reg no 001335787520 tax invoice inv no 1219461 cashier thandar date 30 06 2018 22 16 06 description qty u price total tax coke 1 x 2 10 2 10 zrl soya bean 1 x 2 10 2 10 zrl total qty 2 total excluding gst 4 20 total inclusive of gst 4 20 total 4 20 cash 4 20 gst summary amount rm tax rm zrl 0 4 20 0 00,restoran wan sheng,True,30 06 2018,True,no 2 jalan temenggung 19 9 seksyen 9 bandar mahkota cheras 43200 cheras selangor,True,4 20,True,932,1654,1.7746781115879828,0.02357920193470375,0.2702539298669891,2018-06-30,2018-06-30,2018.0,6.0,"(72.0, 85.0]","(6.999, 19.25]",False,0
X51008099043,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51008099043.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51008099043.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51008099043.jpg,RESTORAN WAN SHENG,23-06-2018,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",4.60,43,"RESTORAN WAN SHENG 002043319-W NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR GST REG NO: 001335787520 TAX INVOICE INV NO.: 1207108 CASHIER: NICOLE DATE : 23-06-2018 17:31:54 DESCRIPTION QTY U.PRICE TOTAL TAX TEH (B) 1 X 2.10 2.10 ZRL CHAM (B) 1 X 2.10 2.10 ZRL TAKE AWAY 2 X 0.20 0.40 ZRL TOTAL QTY: 4 TOTAL (EXCLUDING GST): 4.60 TOTAL (INCLUSIVE OF GST): 4.60 TOTAL: 4.60 CASH : 4.60 GST SUMMARY AMOUNT(RM) TAX(RM) ZRL (@ 0%) 4.60 0.00",4.6,dd-mm-yyyy,True,4.60,X51008099043,18,85,476,True,True,True,restoran wan sheng 002043319 w no 2 jalan temenggung 19 9 seksyen 9 bandar mahkota cheras 43200 cheras selangor gst reg no 001335787520 tax invoice inv no 1207108 cashier nicole date 23 06 2018 17 31 54 description qty u price total tax teh b 1 x 2 10 2 10 zrl cham b 1 x 2 10 2 10 zrl take away 2 x 0 20 0 40 zrl total qty 4 total excluding gst 4 60 total inclusive of gst 4 60 total 4 60 cash 4 60 gst summary amount rm tax rm zrl 0 4 60 0 00,restoran wan sheng,True,23 06 2018,True,no 2 jalan temenggung 19 9 seksyen 9 bandar mahkota cheras 43200 cheras selangor,True,4 60,True,928,1738,1.8728448275862069,0.02474108170310702,0.27387802071346373,2018-06-23,2018-06-23,2018.0,6.0,"(72.0, 85.0]","(6.999, 19.25]",False,0
X51008099044,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51008099044.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51008099044.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51008099044.jpg,RESTORAN WAN SHENG,18-06-2018,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",6.50,52,"RESTORAN WAN SHENG 002043319-W NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR GST REG NO: 001335787520 TAX INVOICE INV NO.: 1199976 CASHIER: NICOLE DATE : 18-06-2018 16:15:47 DESCRIPTION QTY U.PRICE TOTAL TAX TEH (B) 1 X 2.10 2.10 ZRL CHAM (B) 1 X 2.10 2.10 ZRL SOYA BEAN 1 X 1.70 1.70 ZRL TAKE AWAY 3 X 0.20 0.60 ZRL TOTAL QTY: 6 TOTAL (EXCLUDING GST): 6.50 TOTAL (INCLUSIVE OF GST): 6.50 TOTAL : 6.50 CASH : 6.50 GST SUMMARY AMOUNT(RM) TAX(RM) ZRL (@ 0%) 6.50 0.00",6.5,dd-mm-yyyy,True,6.50,X51008099044,18,85,505,True,True,True,restoran wan sheng 002043319 w no 2 jalan temenggung 19 9 seksyen 9 bandar mahkota cheras 43200 cheras selangor gst reg no 001335787520 tax invoice inv no 1199976 cashier nicole date 18 06 2018 16 15 47 description qty u price total tax teh b 1 x 2 10 2 10 zrl cham b 1 x 2 10 2 10 zrl soya bean 1 x 1 70 1 70 zrl take away 3 x 0 20 0 60 zrl total qty 6 total excluding gst 6 50 total inclusive of gst 6 50 total 6 50 cash 6 50 gst summary amount rm tax rm zrl 0 6 50 0 00,restoran wan sheng,True,18 06 2018,True,no 2 jalan temenggung 19 9 seksyen 9 bandar mahkota cheras 43200 cheras selangor,True,6 50,True,928,1828,1.9698275862068966,0.028446389496717725,0.2762582056892779,2018-06-18,2018-06-18,2018.0,6.0,"(72.0, 85.0]","(6.999, 19.25]",False,0
X51008099046,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51008099046.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51008099046.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51008099046.jpg,RESTORAN WAN SHENG,12-06-2018,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",4.60,47,"RESTORAN WAN SHENG 002043319-W NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR GST REG NO: 001335787520 TAX INVOICE INV NO.: 1188875 CASHIER: NICOLE DATE : 12-06-2018 17:46:16 DESCRIPTION QTY U.PRICE TOTAL TAX TEH (B) 1 X 2.10 2.10 ZRL CHAM (B) 1 X 2.10 2.10 ZRL TAKE AWAY 2 X 0.20 0.40 ZRL TOTAL QTY: 4 TOTAL (EXCLUDING GST): 4.60 TOTAL (INCLUSIVE OF GST): 4.60 TOTAL : 4.60 CASH : 4.60 GST SUMMARY AMOUNT(RM) TAX(RM) ZRL (@ 0%) 4.60 0.00",4.6,dd-mm-yyyy,True,4.60,X51008099046,18,85,477,True,True,True,restoran wan sheng 002043319 w no 2 jalan temenggung 19 9 seksyen 9 bandar mahkota cheras 43200 cheras selangor gst reg no 001335787520 tax invoice inv no 1188875 cashier nicole date 12 06 2018 17 46 16 description qty u price total tax teh b 1 x 2 10 2 10 zrl cham b 1 x 2 10 2 10 zrl take away 2 x 0 20 0 40 zrl total qty 4 total excluding gst 4 60 total inclusive of gst 4 60 total 4 60 cash 4 60 gst summary amount rm tax rm zrl 0 4 60 0 00,restoran wan sheng,True,12 06 2018,True,no 2 jalan temenggung 19 9 seksyen 9 bandar mahkota cheras 43200 cheras selangor,True,4 60,True,932,1742,1.8690987124463518,0.0269804822043628,0.2738231917336395,2018-06-12,2018-06-12,2018.0,6.0,"(72.0, 85.0]","(6.999, 19.25]",False,0
